"author fan count","original message","original message sentiment","original message received timestamp","response timestamp","response time (minutes)"
"","how are you","neutral","2022-09-07 08:06:34","2022-09-10 12:10:56","4564"
"","how are you","neutral","2022-09-07 08:06:34","2022-09-10 12:12:27","4565"
"","how are you","neutral","2022-09-07 08:06:34","2022-09-19 10:18:50","17412"
"","Great Content","positive","2022-09-07 10:30:19","",""
"","Great Content","positive","2022-09-07 10:30:24","",""
"","Great Content","positive","2022-09-07 10:30:25","",""
"","Great Content","positive","2022-09-07 10:30:25","",""
"","Great Content","positive","2022-09-07 10:30:26","",""
"","Great Content","positive","2022-09-07 10:30:26","",""
"","Great Content","positive","2022-09-07 10:30:27","",""
"","Great Content","positive","2022-09-07 10:30:27","",""
"","Great Content","positive","2022-09-07 10:30:27","",""
"","Great Content","positive","2022-09-07 10:30:27","",""
"","Great Content","positive","2022-09-07 10:30:28","",""
"","Great Content","positive","2022-09-07 10:30:28","",""
"","Great Content","positive","2022-09-07 10:30:29","",""
"","Great Content","positive","2022-09-07 10:30:29","",""
"","Great Content","positive","2022-09-07 10:30:29","",""
"","Great Content","positive","2022-09-07 10:30:30","",""
"","Great Content","positive","2022-09-07 10:30:30","",""
"","Great Content","positive","2022-09-07 10:30:30","",""
"","Great Content","positive","2022-09-07 10:30:31","",""
"","Great Content","positive","2022-09-07 10:30:32","",""
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:44","",""
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:45","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:45","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:46","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:46","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:46","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:47","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:47","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:47","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:47","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:47","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:48","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:48","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:48","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:48","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:49","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:49","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:49","2022-09-19 10:18:50","17268"
"0","@santoshcpcs Great Content","positive","2022-09-07 10:30:50","2022-09-19 10:18:50","17268"
"","Great Content","positive","2022-09-08 06:48:34","",""
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:16","",""
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:17","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:17","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:17","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:18","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:18","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:18","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:19","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:19","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:19","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:20","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:20","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:20","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:20","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:21","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:21","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:21","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:21","2022-09-19 10:18:50","16031"
"0","@santoshcpcs Amazing Post Hazel","positive","2022-09-08 07:07:22","2022-09-19 10:18:50","16031"
"","Amazing Post Hazel","positive","2022-09-08 07:07:55","2022-09-19 10:18:50","16030"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi Palms","neutral","2022-09-08 07:09:16","2022-09-19 10:18:50","16029"
"","Hi  Hows your day going","positive","2022-09-08 08:48:47","",""
"","Hi  Hows your day going","positive","2022-09-08 08:48:47","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:48","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:48","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:49","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:49","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:49","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:49","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:50","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:50","2022-09-19 10:18:50","15930"
"","Hi  Hows your day going","positive","2022-09-08 08:48:51","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:51","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:51","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:52","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:52","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:52","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:53","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:53","2022-09-19 10:18:50","15929"
"","Hi  Hows your day going","positive","2022-09-08 08:48:54","2022-09-19 10:18:50","15929"
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","smoke","neutral","2022-09-01 15:58:30","2022-09-08 15:26:42","10048"
"","hi","neutral","2022-09-01 10:04:20","2022-09-08 15:26:47","10402"
"","hey","neutral","2022-08-04 17:02:55","2022-09-08 15:26:53","50303"
"","Working hours","positive","2022-07-12 11:24:50","2022-09-08 15:27:00","83762"
"","Working hours","positive","2022-06-23 15:47:21","2022-09-08 15:27:07","110859"
"","coffeee","neutral","2022-06-02 16:02:14","2022-09-08 15:27:14","141085"
"","time","neutral","2022-05-31 12:05:48","2022-09-08 15:27:20","144201"
"","Coffee","neutral","2022-05-09 16:03:49","2022-09-08 15:27:27","175643"
"","Hello","neutral","2022-04-25 17:50:01","2022-09-08 15:27:35","195697"
"","Cafe","neutral","2022-04-11 16:28:18","2022-09-08 15:27:42","215939"
"","Topic-28thFeb","neutral","2022-03-31 17:14:56","2022-09-08 15:27:49","231732"
"","what is time ?","neutral","2022-03-24 07:02:07","2022-09-08 15:27:57","242425"
"","Hello","neutral","2022-03-21 16:20:52","2022-09-08 15:28:03","246187"
"","hello","neutral","2022-03-07 17:06:49","2022-09-08 15:28:09","266301"
"","Working hours","positive","2022-02-28 17:15:49","2022-09-08 15:28:16","276372"
"","time","neutral","2022-02-04 12:04:19","2022-09-08 15:28:23","311244"
"","hi","neutral","2021-10-28 09:48:27","2022-09-12 15:27:37","459699"
"","smoke","neutral","2022-08-25 18:52:12","2022-09-08 15:28:35","19956"
"","testing","neutral","2022-08-18 17:32:58","2022-09-08 15:28:40","30115"
"","11","neutral","2022-08-11 15:44:45","2022-09-08 15:28:47","40304"
"","Hi","neutral","2022-08-11 08:23:06","2022-09-12 15:28:49","46505"
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","Hi Palms","neutral","2022-09-08 07:09:16","",""
"","smoke","neutral","2022-09-01 15:58:30","2022-09-12 15:27:41","15809"
"","hi","neutral","2022-09-01 10:04:20","2022-09-12 15:27:45","16163"
"","hey","neutral","2022-08-04 17:02:55","2022-09-12 15:27:49","56064"
"","Working hours","positive","2022-07-12 11:24:50","2022-09-12 15:27:53","89523"
"","Working hours","positive","2022-06-23 15:47:21","2022-09-12 15:27:57","116620"
"","coffeee","neutral","2022-06-02 16:02:14","2022-09-12 15:28:00","146845"
"","time","neutral","2022-05-31 12:05:48","2022-09-12 15:28:04","149962"
"","Coffee","neutral","2022-05-09 16:03:49","2022-09-12 15:28:07","181404"
"","Hello","neutral","2022-04-25 17:50:01","2022-09-12 15:28:11","201458"
"","Cafe","neutral","2022-04-11 16:28:18","2022-09-12 15:28:15","221699"
"","Topic-28thFeb","neutral","2022-03-31 17:14:56","2022-09-12 15:28:22","237493"
"","what is time ?","neutral","2022-03-24 07:02:07","2022-09-12 15:28:27","248186"
"","Hello","neutral","2022-03-21 16:20:52","2022-09-12 15:28:31","251947"
"","hello","neutral","2022-03-07 17:06:49","2022-09-12 15:28:36","272061"
"","Working hours","positive","2022-02-28 17:15:49","2022-09-12 15:28:40","282132"
"","time","neutral","2022-02-04 12:04:19","2022-09-12 15:28:44","317004"
"","hi","neutral","2021-10-28 09:48:27","2022-09-16 10:21:38","465153"
"","smoke","neutral","2022-08-25 18:52:12","2022-09-12 15:28:56","25716"
"","testing","neutral","2022-08-18 17:32:58","2022-09-12 15:29:00","35876"
"","11","neutral","2022-08-11 15:44:45","2022-09-12 15:29:05","46064"
"","Hi","neutral","2022-08-11 08:23:06","2022-09-16 10:22:07","51959"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:51","",""
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:54","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:55","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:56","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:58","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:15:59","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:01","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:02","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:03","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:04","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:05","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:06","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:08","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:08","2022-09-20 08:14:45","7078"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:09","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:10","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:11","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:13","2022-09-19 10:18:50","5762"
"0","@santoshcpcs Awesome Post","positive","2022-09-15 10:16:14","2022-09-19 10:18:50","5762"
"","smoke","neutral","2022-09-01 15:58:30","2022-09-16 10:21:40","21263"
"","hi","neutral","2022-09-01 10:04:20","2022-09-16 10:21:41","21617"
"","hey","neutral","2022-08-04 17:02:55","2022-09-16 10:21:43","61518"
"","Working hours","positive","2022-07-12 11:24:50","2022-09-16 10:21:44","94976"
"","Working hours","positive","2022-06-23 15:47:21","2022-09-16 10:21:46","122074"
"","coffeee","neutral","2022-06-02 16:02:14","2022-09-16 10:21:48","152299"
"","time","neutral","2022-05-31 12:05:48","2022-09-16 10:21:50","155416"
"","Coffee","neutral","2022-05-09 16:03:49","2022-09-16 10:21:51","186858"
"","Hello","neutral","2022-04-25 17:50:01","2022-09-16 10:21:53","206911"
"","Cafe","neutral","2022-04-11 16:28:18","2022-09-16 10:21:54","227153"
"","Topic-28thFeb","neutral","2022-03-31 17:14:56","2022-09-16 10:21:56","242947"
"","what is time ?","neutral","2022-03-24 07:02:07","2022-09-16 10:21:57","253639"
"","Hello","neutral","2022-03-21 16:20:52","2022-09-16 10:21:59","257401"
"","hello","neutral","2022-03-07 17:06:49","2022-09-16 10:22:01","277515"
"","Working hours","positive","2022-02-28 17:15:49","2022-09-16 10:22:03","287586"
"","time","neutral","2022-02-04 12:04:19","2022-09-16 10:22:05","322457"
"","hi","neutral","2021-10-28 09:48:27","2022-09-19 16:07:08","469818"
"","smoke","neutral","2022-08-25 18:52:12","2022-09-16 10:22:08","31169"
"","testing","neutral","2022-08-18 17:32:58","2022-09-16 10:22:10","41329"
"","11","neutral","2022-08-11 15:44:45","2022-09-16 10:22:12","51517"
"","Hi","neutral","2022-08-11 08:23:06","",""
"","hi","neutral","2022-09-19 16:06:58","2022-09-19 16:07:08","0"
"","hi","neutral","2022-09-19 16:06:58","2022-09-19 16:07:11","0"
"","hi","neutral","2022-09-19 16:06:58","2022-09-19 16:08:05","1"
"","hi","neutral","2022-09-19 16:06:58","2022-09-19 16:07:12","0"
"","hi","neutral","2022-09-19 16:06:58","2022-09-19 16:07:11","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:12","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:14","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:16","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:15","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:15","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:16","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:17","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:16","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:19","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:16","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:21","0"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:25","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Topic-28thFeb","neutral","2022-09-19 16:07:08","2022-09-19 16:07:19","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:09:01","1"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:21","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:20","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:23","0"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:34","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:34","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:34","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:30","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:25","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:37","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:39","0"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:08:21","1"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:44","0"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:46","0"
"","Working hours","positive","2022-09-19 16:07:14","2022-09-19 16:07:54","0"
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","",""
"","Working hours","positive","2022-09-19 16:07:14","2022-09-20 08:14:45","967"
